contract_id,vendor_id,start_date,end_date,contract_value,payment_terms,renewal_option,price_escalation_clause,auto_renewal,termination_notice,sla_terms,penalty_clauses,renegotiation_opportunity,volume_discounts,preferred_rates
C00899,V0899,2024-01-15,2024-07-13,37745.96,Net 45,Manual,Fixed,False,38 days,Strict,None,False,True,False
C00900,V0900,2023-05-10,2025-05-09,55530.1,Net 30,Auto,Negotiated,False,66 days,Custom,Strict,True,True,True
C00901,V0901,2023-09-27,2024-03-25,44099.92,Net 30,Auto,Fixed,True,80 days,Strict,None,False,False,True
C00902,V0902,2023-04-08,2024-04-07,50431.17,Net 30,Auto,Negotiated,False,41 days,Standard,None,True,False,False
C00903,V0903,2023-12-22,2024-12-21,69176.78,Net 60,Manual,Fixed,False,44 days,Custom,None,True,False,False
C00904,V0904,2022-11-14,2023-11-14,52866.49,Net 30,Auto,CPI Linked,True,85 days,Standard,None,False,True,True
C00905,V0905,2022-07-20,2023-01-16,50696.55,Net 30,Auto,Fixed,False,31 days,Custom,Moderate,False,False,False
C00906,V0906,2022-08-05,2024-08-04,29602.16,Net 45,Auto,Fixed,True,35 days,Custom,Moderate,False,True,False
C00907,V0907,2022-08-12,2024-08-11,61193.8,Net 30,Auto,CPI Linked,True,69 days,Standard,None,False,False,False
C00908,V0908,2023-11-25,2025-11-24,59682.26,Net 45,Manual,CPI Linked,False,65 days,Standard,Moderate,True,False,False
C00909,V0909,2023-08-25,2024-02-21,82448.82,Net 60,Manual,Fixed,True,77 days,Custom,Strict,False,True,True
C00910,V0910,2024-04-03,2025-04-03,45383.33,Net 45,Manual,Fixed,False,58 days,Custom,Strict,True,False,False
C00911,V0911,2023-08-25,2025-08-24,53287.25,Net 30,Manual,Fixed,True,68 days,Strict,Moderate,True,True,True
C00912,V0912,2022-10-28,2023-04-26,53740.76,Net 30,Auto,Negotiated,False,67 days,Custom,None,False,True,False
C00913,V0913,2023-04-19,2023-10-16,73661.8,Net 60,Manual,Fixed,False,35 days,Strict,Moderate,True,False,True
C00914,V0914,2023-08-05,2025-08-04,48570.57,Net 45,Auto,Negotiated,False,50 days,Standard,Strict,True,True,True
C00915,V0915,2022-08-10,2023-08-10,54185.32,Net 60,Auto,Fixed,False,63 days,Strict,Strict,True,False,False
C00916,V0916,2023-11-02,2024-04-30,59118.45,Net 60,Manual,Fixed,True,46 days,Standard,Moderate,False,True,False
C00917,V0917,2023-04-18,2025-04-17,52799.14,Net 30,Auto,Negotiated,True,34 days,Strict,Moderate,True,True,True
C00918,V0918,2024-05-01,2025-05-01,43303.5,Net 60,Manual,CPI Linked,False,89 days,Custom,None,True,True,False
C00919,V0919,2023-05-02,2025-05-01,52911.35,Net 45,Auto,Fixed,False,37 days,Custom,Moderate,False,True,True
C00920,V0920,2023-12-19,2025-12-18,66104.48,Net 45,Manual,Fixed,True,54 days,Custom,Moderate,True,True,False
C00921,V0921,2023-08-24,2024-02-20,34602.27,Net 30,Manual,Fixed,True,62 days,Standard,Strict,False,True,True
C00922,V0922,2022-09-28,2023-09-28,51994.55,Net 45,Manual,Fixed,True,32 days,Strict,Moderate,True,True,False
C00923,V0923,2022-10-24,2023-10-24,39498.19,Net 60,Auto,Negotiated,True,43 days,Strict,Moderate,False,True,False
C00924,V0924,2023-01-01,2024-01-01,67925.7,Net 30,Auto,CPI Linked,False,84 days,Strict,Moderate,False,False,False
C00925,V0925,2024-04-26,2025-04-26,27152.2,Net 30,Auto,Negotiated,True,89 days,Strict,None,True,True,False
C00926,V0926,2022-11-12,2023-11-12,41616.17,Net 30,Auto,Fixed,False,75 days,Custom,Strict,False,False,False
C00927,V0927,2022-09-01,2023-02-28,55658.18,Net 60,Manual,Negotiated,True,39 days,Custom,Strict,True,False,True
C00928,V0928,2022-06-19,2023-06-19,73482.86,Net 45,Auto,CPI Linked,True,35 days,Custom,None,False,False,False
C00929,V0929,2022-12-26,2023-06-24,49013.75,Net 60,Manual,Fixed,True,84 days,Strict,Moderate,True,True,True
C00930,V0930,2024-05-18,2024-11-14,41672.01,Net 60,Auto,CPI Linked,True,46 days,Custom,Strict,False,True,False
C00931,V0931,2023-12-14,2024-12-13,78217.36,Net 30,Auto,Fixed,True,66 days,Strict,Moderate,False,False,True
C00932,V0932,2023-03-03,2023-08-30,28279.79,Net 30,Auto,CPI Linked,True,44 days,Strict,Strict,True,True,True
C00933,V0933,2023-03-02,2023-08-29,17017.91,Net 45,Auto,CPI Linked,True,72 days,Custom,None,True,False,True
C00934,V0934,2022-09-22,2023-09-22,56600.22,Net 30,Manual,Fixed,False,53 days,Custom,Strict,False,False,True
C00935,V0935,2022-07-23,2023-07-23,42469.19,Net 30,Manual,Fixed,False,43 days,Custom,Strict,False,False,True
C00936,V0936,2023-11-13,2025-11-12,34681.51,Net 45,Auto,CPI Linked,True,70 days,Custom,None,False,True,False
C00937,V0937,2023-04-25,2025-04-24,60625.35,Net 60,Manual,Fixed,False,35 days,Custom,Strict,False,True,False
C00938,V0938,2022-06-30,2022-12-27,53657.01,Net 60,Auto,CPI Linked,True,86 days,Standard,None,True,True,False
C00939,V0939,2023-04-08,2023-10-05,41538.82,Net 45,Auto,Negotiated,True,56 days,Strict,Moderate,False,True,True
C00940,V0940,2024-03-17,2026-03-17,30795.43,Net 30,Manual,Negotiated,False,59 days,Custom,None,True,False,True
C00941,V0941,2022-11-24,2023-11-24,63086.86,Net 60,Manual,CPI Linked,False,33 days,Standard,None,True,False,False
C00942,V0942,2022-08-27,2023-08-27,59753.02,Net 60,Auto,Fixed,False,62 days,Custom,Strict,True,False,True
C00943,V0943,2022-09-03,2024-09-02,48512.36,Net 45,Auto,CPI Linked,False,79 days,Standard,Moderate,False,True,False
C00944,V0944,2023-06-17,2023-12-14,77699.55,Net 45,Auto,Fixed,True,41 days,Strict,None,True,True,True
C00945,V0945,2023-10-27,2024-10-26,33948.73,Net 60,Auto,CPI Linked,False,67 days,Custom,None,True,False,False
C00946,V0946,2022-10-25,2024-10-24,27117.12,Net 30,Manual,CPI Linked,True,30 days,Standard,Strict,True,False,False
C00947,V0947,2022-08-23,2023-02-19,39621.38,Net 60,Auto,Fixed,True,50 days,Custom,Moderate,False,False,True
C00948,V0948,2024-04-07,2024-10-04,49316.21,Net 60,Auto,Fixed,False,84 days,Strict,None,False,False,False
C00949,V0949,2023-10-29,2024-04-26,53650.09,Net 45,Auto,CPI Linked,True,33 days,Custom,Moderate,False,True,False
C00950,V0950,2023-07-01,2024-06-30,46381.46,Net 30,Manual,Fixed,False,50 days,Custom,Moderate,True,False,False
C00951,V0951,2023-04-10,2024-04-09,55280.83,Net 45,Auto,Fixed,True,60 days,Strict,Moderate,False,False,False
C00952,V0952,2023-08-22,2024-02-18,31226.91,Net 45,Auto,Negotiated,True,69 days,Custom,Moderate,True,False,True
C00953,V0953,2022-11-19,2023-11-19,71656.47,Net 60,Auto,Negotiated,True,41 days,Strict,Moderate,True,False,True
C00954,V0954,2023-12-28,2025-12-27,48767.73,Net 60,Auto,CPI Linked,False,62 days,Standard,None,True,False,True
C00955,V0955,2023-04-30,2024-04-29,66759.44,Net 45,Manual,Negotiated,False,64 days,Standard,Moderate,True,False,False
C00956,V0956,2024-04-10,2024-10-07,55140.88,Net 45,Manual,Fixed,False,30 days,Standard,None,False,False,True
C00957,V0957,2022-08-13,2023-02-09,56851.3,Net 45,Manual,CPI Linked,True,32 days,Custom,None,True,True,True
C00958,V0958,2023-03-11,2024-03-10,58546.51,Net 45,Auto,CPI Linked,False,76 days,Strict,Moderate,False,False,False
C00959,V0959,2023-12-19,2024-06-16,56715.63,Net 60,Auto,Negotiated,True,42 days,Strict,None,False,False,True
C00960,V0960,2022-10-30,2023-10-30,59640.84,Net 30,Auto,CPI Linked,True,70 days,Standard,Strict,True,True,True
C00961,V0961,2023-02-27,2025-02-26,69937.29,Net 60,Manual,Fixed,False,40 days,Standard,None,False,True,False
C00962,V0962,2023-05-04,2023-10-31,52947.82,Net 45,Auto,Negotiated,True,67 days,Custom,Strict,True,False,True
C00963,V0963,2023-07-13,2024-07-12,60635.06,Net 45,Manual,CPI Linked,False,82 days,Standard,Moderate,False,False,False
C00964,V0964,2024-03-04,2026-03-04,48653.96,Net 60,Auto,CPI Linked,True,74 days,Custom,None,True,True,False
C00965,V0965,2024-02-01,2026-01-31,71601.76,Net 30,Manual,Fixed,True,74 days,Strict,Moderate,True,True,False
C00966,V0966,2023-03-04,2025-03-03,39854.12,Net 60,Manual,Fixed,True,70 days,Custom,Strict,False,True,True
C00967,V0967,2022-10-14,2023-04-12,77014.11,Net 45,Auto,Negotiated,False,36 days,Custom,Moderate,False,True,False
C00968,V0968,2022-11-03,2023-11-03,49397.63,Net 45,Auto,Negotiated,True,50 days,Custom,Moderate,True,True,True
C00969,V0969,2023-05-11,2023-11-07,28538.37,Net 60,Manual,Negotiated,True,69 days,Custom,None,True,True,True
C00970,V0970,2022-06-22,2024-06-21,51921.57,Net 45,Auto,CPI Linked,True,40 days,Standard,None,True,True,False
C00971,V0971,2024-04-30,2026-04-30,39784.23,Net 30,Auto,CPI Linked,True,42 days,Custom,None,True,False,False
C00972,V0972,2022-07-14,2023-01-10,62609.65,Net 60,Manual,Fixed,False,44 days,Strict,Moderate,False,False,True
C00973,V0973,2022-09-04,2024-09-03,40210.64,Net 60,Manual,Negotiated,False,52 days,Strict,Strict,True,True,True
C00974,V0974,2023-12-12,2025-12-11,43307.25,Net 30,Auto,CPI Linked,True,38 days,Custom,Moderate,True,True,False
C00975,V0975,2022-08-21,2023-08-21,21656.89,Net 45,Auto,Negotiated,False,33 days,Strict,Strict,False,True,True
C00976,V0976,2024-02-29,2025-02-28,43215.41,Net 45,Manual,Fixed,False,83 days,Standard,Strict,True,True,False
C00977,V0977,2022-09-20,2023-03-19,13641.81,Net 45,Auto,CPI Linked,True,62 days,Custom,Moderate,False,True,False
C00978,V0978,2023-06-19,2023-12-16,26241.46,Net 60,Manual,Negotiated,False,51 days,Custom,None,True,True,False
C00979,V0979,2022-09-03,2023-03-02,61406.22,Net 30,Auto,Negotiated,True,88 days,Standard,Moderate,False,True,False
C00980,V0980,2024-04-17,2026-04-17,61787.0,Net 45,Manual,Fixed,True,83 days,Standard,Strict,True,True,False
C00981,V0981,2023-10-24,2025-10-23,56381.86,Net 60,Auto,Negotiated,True,33 days,Custom,Moderate,False,False,False
C00982,V0982,2024-05-19,2026-05-19,35495.36,Net 30,Auto,Negotiated,False,86 days,Standard,Strict,False,True,True
C00983,V0983,2023-06-30,2025-06-29,49284.33,Net 60,Manual,CPI Linked,True,35 days,Standard,None,True,False,True
C00984,V0984,2022-11-28,2023-11-28,49945.96,Net 30,Auto,Negotiated,True,61 days,Standard,Moderate,True,True,True
C00985,V0985,2022-10-15,2024-10-14,32624.53,Net 60,Manual,Fixed,True,84 days,Custom,Strict,False,True,False
C00986,V0986,2024-01-15,2026-01-14,72550.97,Net 45,Manual,CPI Linked,False,62 days,Strict,Moderate,True,True,False
C00987,V0987,2022-11-04,2024-11-03,63160.43,Net 60,Auto,CPI Linked,False,66 days,Strict,Strict,True,False,False
C00988,V0988,2022-08-07,2023-08-07,46685.54,Net 60,Auto,CPI Linked,True,90 days,Standard,Strict,True,True,True
C00989,V0989,2023-07-31,2025-07-30,50403.29,Net 30,Manual,Negotiated,True,90 days,Custom,None,False,True,True
C00990,V0990,2023-09-25,2025-09-24,53125.74,Net 45,Auto,Negotiated,True,81 days,Strict,Moderate,False,True,True
C00991,V0991,2022-08-19,2024-08-18,19373.98,Net 30,Auto,Fixed,False,54 days,Standard,None,True,True,True
C00992,V0992,2023-04-01,2024-03-31,46292.34,Net 45,Auto,CPI Linked,True,60 days,Strict,Moderate,False,True,False
C00993,V0993,2023-07-31,2024-07-30,39770.24,Net 30,Auto,Fixed,True,56 days,Strict,None,True,True,False
C00994,V0994,2022-09-18,2023-03-17,34975.7,Net 30,Manual,Negotiated,True,78 days,Strict,Moderate,True,False,True
C00995,V0995,2023-09-09,2025-09-08,45783.5,Net 30,Manual,Fixed,True,67 days,Custom,Moderate,False,True,False
C00996,V0996,2023-05-03,2025-05-02,76965.3,Net 60,Auto,CPI Linked,True,45 days,Standard,Strict,False,False,False
C00997,V0997,2023-08-05,2024-08-04,59612.64,Net 60,Auto,CPI Linked,True,45 days,Custom,None,False,False,True
C00998,V0998,2023-03-02,2025-03-01,41432.32,Net 45,Auto,Negotiated,False,61 days,Custom,None,True,True,False
C00999,V0999,2024-04-21,2024-10-18,58588.74,Net 45,Manual,Fixed,False,63 days,Standard,Strict,True,False,True
